r,l,t
4.15,35,36.745042
3.57,35,36.761497
3.29,35,36.780661
3.17,35,36.801064
4.27,35,36.817883
2.62,35,36.837276
3.61,35,36.85334
3.93,35,36.869487
3.11,35,36.889659
3.66,35,36.906226
3.46,35,36.922219
3.73,35,36.938289
4.2,35,36.961179
3.95,35,36.97728
3.35,35,36.993359
3.64,35,37.009472
3.1,35,37.02543
3.34,35,37.04139
3.4,35,37.057333
3.33,35,37.073186
3.31,35,37.089169
3.86,35,37.107329
2.98,35,37.124154
3.48,35,37.143912
3.67,35,37.184921
4.01,35,37.212956
4.41,35,37.244945
3.11,35,37.294688
3.78,35,37.323604
3.16,35,37.368763
3.84,35,37.399603
3.6,35,37.487219
4.16,35,37.541919
4.21,35,37.579352
3.91,35,37.616928
4.23,35,37.645706
3.65,35,37.674675
4.12,35,37.7031
3.19,35,37.730384
3.83,35,37.758596
4.71,35,37.785998
4.17,35,37.814703
2.69,35,37.851696
3.6,35,37.884763
3.83,35,37.914975
3.71,35,37.97153
4.19,35,38.001935
3.8,35,38.029544
3.85,35,38.069114
3.75,35,38.096933
2.57,35,38.126495
4.01,35,38.150075
3.96,35,38.165786
3.3,35,38.184033
3.59,35,38.204786
3.47,35,38.220637
3.85,35,38.236661
3.0,35,38.252428
3.34,35,38.268946
3.44,35,38.964125
3.2,35,38.984675
3.75,35,39.003928
3.14,35,39.027811
4.52,35,39.043705
2.93,35,39.059382
4.25,35,39.075324
3.81,35,39.09127
2.64,35,39.107193
3.75,35,39.123111
4.44,35,39.139145
2.88,35,39.155155
4.39,35,39.175787
3.32,35,39.193098
4.04,35,39.209138
2.94,35,39.225079
3.44,35,39.240853
3.64,35,39.256596
3.28,35,39.272335
4.11,35,39.288049
3.76,35,39.309708
3.67,35,39.32566
3.53,35,39.341666
3.93,35,39.357431
4.28,35,39.374163
2.57,35,39.394489
3.52,35,39.41306
3.8,35,39.429233
3.27,35,39.448894
4.15,35,39.46579
2.56,35,39.486823
3.92,35,39.50267
3.45,35,39.518603
3.85,35,39.534365
3.63,35,39.550206
4.24,35,39.566274
3.5,35,39.584172
3.84,35,39.606462
3.12,35,39.622535
3.34,35,39.645221
4.2,35,39.661002
3.14,35,39.676776
4.35,35,39.692483
3.39,35,39.708359
2.54,35,39.723918
3.45,35,39.739599
4.01,35,39.757535
3.81,35,39.7737
4.02,35,39.789537
4.89,35,39.805436
3.64,35,39.825067
3.8,35,39.841614
4.1,35,39.857944
3.82,35,39.873906
1.89,35,39.896906
3.24,35,39.923473
3.28,35,39.95952
3.93,35,39.988369
3.89,35,41.385416
3.97,35,41.401402
3.73,35,41.4209
3.72,35,41.436909
3.5,35,41.45444
3.49,35,41.470933
3.93,35,41.486767
3.92,35,41.502922
3.49,35,41.518969
4.24,35,41.534788
3.11,35,41.553162
4.06,35,41.570881
3.6,35,41.587732
3.37,35,41.608029
3.99,35,41.627755
3.35,35,41.647514
3.3,35,41.663189
4.02,35,41.678977
3.7,35,41.695116
4.27,35,41.710754
3.33,35,41.728408
2.99,35,41.747571
3.36,35,41.764459
3.91,35,41.779995
3.9,35,41.796668
3.19,35,41.814823
3.71,35,41.831114
3.46,35,41.846942
3.73,35,41.863223
3.61,35,41.884434
