r,l,t
2.79,12,36.273089
2.79,12,36.281292
2.79,14,36.290715
2.79,12,36.298917
2.79,14,36.308298
2.83,12,36.316548
2.83,12,36.324713
2.83,12,36.332878
2.83,12,36.341275
2.83,12,36.349564
2.83,16,36.36028
2.79,14,36.37521
0.23,18,36.387682
0.28,16,36.398598
0.33,24,36.414079
2.79,14,36.423925
2.79,14,36.433336
2.83,12,36.441567
2.83,12,36.449757
2.79,14,36.459697
2.83,12,36.468236
2.83,12,36.477255
2.83,12,36.489416
2.79,12,36.500707
2.79,12,36.508928
0.27,24,36.52452
2.79,12,36.532775
2.83,14,36.542249
2.79,14,36.551772
2.83,12,36.560102
2.83,12,36.568539
2.83,12,36.577004
2.79,14,36.58637
2.79,12,36.594657
2.79,18,36.606636
2.79,14,36.616112
2.79,14,36.626159
2.83,12,36.63508
2.83,12,36.643358
2.83,12,36.652134
0.24,16,36.667197
2.83,14,36.680082
2.79,12,36.690308
2.79,12,36.700566
2.83,12,36.710916
2.83,12,36.721134
2.83,12,36.729416
2.79,12,36.73764
2.83,12,36.746866
2.83,12,36.755415
2.79,12,36.763647
2.79,12,36.772067
2.83,12,36.780277
2.83,12,36.792623
2.79,12,36.802963
2.79,12,36.81112
2.83,12,36.819397
2.83,12,36.827558
2.79,14,36.836993
2.79,16,36.848086
2.79,12,36.8567
2.83,12,36.865013
2.79,12,36.873247
0.33,26,36.91087
2.83,12,36.919193
2.83,12,36.928028
2.83,12,36.93631
2.83,12,36.944478
2.79,12,36.952571
2.79,12,36.960871
0.28,16,36.972486
2.83,12,36.98085
2.83,12,36.988916
2.79,14,36.998532
2.79,12,37.006699
2.79,14,37.018227
2.83,12,37.028171
2.83,12,37.038727
2.83,12,37.049175
2.83,12,37.060629
2.79,12,37.072931
2.79,12,37.083151
2.79,12,37.093684
2.79,12,37.108603
2.83,12,37.11728
2.79,12,37.125716
2.79,12,37.13397
2.83,14,37.143505
0.36,16,37.154507
2.79,14,37.163808
2.83,18,37.178651
2.83,12,37.186736
2.79,14,37.196077
2.79,12,37.204195
0.27,14,37.213573
2.83,12,37.221691
2.79,12,37.229843
2.83,12,37.23799
2.83,12,37.246034
2.79,12,37.254101
2.83,12,37.262197
0.36,16,37.272983
0.33,20,37.286143
2.79,12,37.294226
2.83,12,37.3024
2.83,12,37.31053
2.79,12,37.319062
2.83,12,37.327624
2.79,12,37.336455
2.83,12,37.344995
2.79,12,37.353353
2.83,12,37.361717
2.83,12,37.370002
0.36,16,37.382247
2.83,16,37.393615
2.79,12,38.41419
0.36,14,38.423968
2.83,12,38.432283
2.79,12,38.440631
2.79,12,38.448881
2.83,14,38.458373
2.79,20,38.471776
2.79,12,38.480229
2.79,14,38.489855
2.83,12,38.498078
2.83,12,38.506244
2.83,14,38.515666
0.31,16,38.528075
2.79,12,38.542181
0.24,14,38.55407
2.83,12,38.563614
2.79,12,38.572106
2.83,12,38.580999
2.79,12,38.589336
